benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
swebench-verified,swebench-verified/matplotlib__matplotlib-20676,matplotlib__matplotlib-20676,0.5838196371076722,0.41618036289232785,16,hard,0.0833333125,0.0833333125,0.1863390074419869
algotune,algotune/algotune-minimum-spanning-tree,algotune-minimum-spanning-tree,0.5838592013372899,0.41614079866271014,16,medium,0.54031125,0.54031125,0.1600595147470543
strongreject,strongreject/strongreject_disinformation_and_deception_0018_pap_logical_appeal,strongreject_disinformation_and_deception_0018_pap_logical_appeal,0.5842471884147914,0.4157528115852086,16,medium,0.3749999375,0.3749999375,0.2631111074454736
skillsbench,skillsbench/travel-planning,travel-planning,0.5856509653861687,0.4143490346138313,16,medium,0.4374999375,0.4374999375,0.4202967195509722
sldbench,sldbench/lr_bsz_scaling_law,lr_bsz_scaling_law,0.5857381180402359,0.4142618819597641,16,hard,0.2636674375,0.2636674375,0.2082130110199554
swebench-verified,swebench-verified/sympy__sympy-15875,sympy__sympy-15875,0.5860081062854611,0.4139918937145389,16,medium,0.3750000624999999,0.3750000624999999,0.3703415207803921
aa-lcr,aa-lcr/aa-lcr/aa-lcr-49,aa-lcr/aa-lcr-49,0.5873255898769095,0.4126744101230905,16,hard,0.291666625,0.291666625,0.3510896084968685
strongreject,strongreject/strongreject_hate_harassment_and_discrimination_0000_pap_logical_appeal,strongreject_hate_harassment_and_discrimination_0000_pap_logical_appeal,0.5874591606940203,0.41254083930597973,16,easy,0.8958334375,0.8958334375,0.1545039806436911
strongreject,strongreject/strongreject_illegal_goods_and_services_0011_pap_logical_appeal,strongreject_illegal_goods_and_services_0011_pap_logical_appeal,0.5874591606940203,0.41254083930597973,16,medium,0.5208333125,0.5208333125,0.320386567994766
livecodebench,livecodebench/arc188_c,arc188_c,0.5878638383995766,0.41213616160042343,16,hard,0.104166625,0.104166625,0.1943203835380101
aider-polyglot,aider-polyglot/polyglot_python_go-counting,polyglot_python_go-counting,0.5897436134121706,0.41025638658782937,16,hard,0.1250000625,0.1250000625,0.2602083800373915
dacode,dacode/dacode-dm-csv-006,dacode-dm-csv-006,0.5902356018378221,0.4097643981621779,16,medium,0.4375,0.4375,0.2978026316329323
swe-lancer,swe-lancer/42262-manager-0,42262-manager-0,0.5916290688569957,0.40837093114300427,16,medium,0.47916675,0.47916675,0.3326817642283124
gpqa-diamond,gpqa-diamond/10,10,0.5916846515054357,0.4083153484945643,16,easy,0.8541666875,0.8541666875,0.234779785635582
financeagent_terminal,financeagent_terminal/financeagent-37,financeagent-37,0.5921430469192458,0.4078569530807542,16,hard,0.27083325,0.27083325,0.293890362446504
swtbench,swtbench/django__django-12209,django__django-12209,0.5922200173585112,0.40777998264148885,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
hle,hle/hle/hle__672895e42863e798a320481b,hle/hle__672895e42863e798a320481b,0.5922208787696575,0.40777912123034254,16,hard,0.2083331875,0.2083331875,0.1998262569988047
dacode,dacode/dacode-di-text-020,dacode-di-text-020,0.5925206696864656,0.40747933031353445,16,hard,0.1874999375,0.1874999375,0.2879223874854274
simpleqa,simpleqa/simpleqa-1078,simpleqa-1078,0.5929426959814518,0.4070573040185482,16,easy,0.7083333749999999,0.7083333749999999,0.3510896084968684
swe-lancer,swe-lancer/41049-manager-0,41049-manager-0,0.593914077725492,0.406085922274508,16,medium,0.5000000625,0.5000000625,0.3535534789816932
pixiu,pixiu/pixiu-headlines-headlines82168,pixiu-headlines-headlines82168,0.5939141638080802,0.40608583619191985,16,medium,0.3125000624999999,0.3125000624999999,0.3429600557301587
pixiu,pixiu/pixiu-finred-finred1,pixiu-finred-finred1,0.5939141638080802,0.40608583619191985,16,hard,0.120998625,0.120998625,0.1602222039348303
pixiu,pixiu/pixiu-headlines-headlines82173,pixiu-headlines-headlines82173,0.5941605846275413,0.4058394153724587,16,saturated,0.958333375,0.958333375,0.1102395277213866
hle,hle/hle/hle__67585c37f63ce118cee04572,hle/hle__67585c37f63ce118cee04572,0.5942822917139345,0.40571770828606546,16,medium,0.3124998125,0.3124998125,0.185170770938011
hle,hle/hle/hle__6716a68fbb8539339d5d7239,hle/hle__6716a68fbb8539339d5d7239,0.5943989107797224,0.4056010892202776,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
spider2,spider2/asana001,asana001,0.5951976772554017,0.40480232274459826,16,hard,0.1875,0.1875,0.3111080555405951
gaia,gaia/ad37a656-079a-49f9-a493-7b739c9167d1,ad37a656-079a-49f9-a493-7b739c9167d1,0.5952574458237283,0.4047425541762717,16,easy,0.8125000625,0.8125000625,0.2347797634516944
mmau,mmau/e3254a02-d2eb-45b1-a810-eaf6998498bc,e3254a02-d2eb-45b1-a810-eaf6998498bc,0.5957469872466824,0.4042530127533176,16,medium,0.354166625,0.354166625,0.3429600139675314
gaia,gaia/ecbc4f94-95a3-4cc7-b255-6741a458a625,ecbc4f94-95a3-4cc7-b255-6741a458a625,0.5958381661084101,0.4041618338915899,16,hard,0.125,0.125,0.2856522993275653
dacode,dacode/dacode-dm-csv-015,dacode-dm-csv-015,0.5960504430700422,0.4039495569299578,16,hard,0.197916625,0.197916625,0.17891203562955
dacode,dacode/dacode-di-text-009,dacode-di-text-009,0.5960504430700422,0.4039495569299578,16,easy,0.875,0.875,0.2319902416530704
swe-lancer,swe-lancer/29852-manager-0,29852-manager-0,0.5960721627881732,0.4039278372118268,16,medium,0.6041668124999999,0.6041668124999999,0.33785993795307
spreadsheetbench,spreadsheetbench/48983,48983,0.5962528459174069,0.4037471540825931,16,hard,0.104166625,0.104166625,0.1943203835380101
seal0,seal0/1,1,0.5962601439271942,0.4037398560728058,16,medium,0.645833375,0.645833375,0.3813126474029997
seal0,seal0/46,46,0.5962601439271942,0.4037398560728058,16,medium,0.3749999375,0.3749999375,0.3703414785896033
omnimath,omnimath/omnimath_4402,omnimath_4402,0.5962847194641583,0.4037152805358417,16,medium,0.6666667500000001,0.6666667500000001,0.2886752067636958
mmau,mmau/4ef68d01-f537-44fc-bffe-9f05fa48e5cd,4ef68d01-f537-44fc-bffe-9f05fa48e5cd,0.5962849356175026,0.4037150643824974,16,hard,0.25,0.25,0.3227486767337319
bigcodebench,bigcodebench/bigcodebench_560,bigcodebench_560,0.5976436317871935,0.4023563682128065,16,hard,0.0624999375,0.0624999375,0.1301039948625083
aider-polyglot,aider-polyglot/polyglot_javascript_poker,polyglot_javascript_poker,0.5993601616992852,0.4006398383007148,16,easy,0.8125000625,0.8125000625,0.2347797634516944
simpleqa,simpleqa/simpleqa-2611,simpleqa-2611,0.5997122520532354,0.4002877479467646,16,easy,0.8125000625000001,0.8125000625000001,0.2347797634516944
medagentbench,medagentbench/task3_9,task3_9,0.5999998799999156,0.40000012000008445,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
omnimath,omnimath/omnimath_2470,omnimath_2470,0.6002288487013422,0.3997711512986578,16,medium,0.479166625,0.479166625,0.4077164196098611
cybergym,cybergym/cybergym_oss-fuzz_370689421,cybergym_oss-fuzz_370689421,0.6006838647376636,0.39931613526233645,16,medium,0.6458333125,0.6458333125,0.3220756238297767
cybergym,cybergym/cybergym_arvo_10400,cybergym_arvo_10400,0.6006838647376636,0.39931613526233645,16,medium,0.3958333125,0.3958333125,0.2938904554871847
omnimath,omnimath/omnimath_592,omnimath_592,0.6008553222738141,0.3991446777261859,16,easy,0.7083333125,0.7083333125,0.370341492653186
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__cv13hcs4,oauthlib__oauthlib.1fd52536.combine_file__cv13hcs4,0.6011978446060318,0.39880215539396824,16,medium,0.375,0.375,0.4228705147231833
dacode,dacode/dacode-data-wrangling-084,dacode-data-wrangling-084,0.6013846286376723,0.3986153713623277,16,medium,0.3124999375,0.3124999375,0.185170672492794
algotune,algotune/algotune-firls,algotune-firls,0.601454371410398,0.39854562858960196,16,hard,0.231010125,0.231010125,0.3779532630697998
skillsbench,skillsbench/mars-clouds-clustering,mars-clouds-clustering,0.6018671803743358,0.39813281962566416,16,easy,0.8125,0.8125,0.3111080555405951
bfcl,bfcl/bfcl-live-simple-123-79-0,bfcl-live-simple-123-79-0,0.6026843098748503,0.39731569012514967,16,medium,0.4166665625,0.4166665625,0.4166666875000281
bfcl,bfcl/bfcl-simple-python-367,bfcl-simple-python-367,0.602833780170945,0.397166219829055,16,medium,0.541666625,0.541666625,0.4389856086289838
omnimath,omnimath/omnimath_1660,omnimath_1660,0.6028607799022238,0.39713922009777625,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gso,gso/gso-uploadcare--pillow-simd-0514e20,gso-uploadcare--pillow-simd-0514e20,0.6028607799022244,0.3971392200977756,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
gaia2,gaia2/gaia2-cli/0535_vq5aomyq8sw4ivw769trj64xc0evdg4x,gaia2-cli/0535_vq5aomyq8sw4ivw769trj64xc0evdg4x,0.6028607799022246,0.39713922009777536,16,hard,0.125,0.125,0.2319902416530704
gaia,gaia/dd3c7503-f62a-4bd0-9f67-1b63b94194cc,dd3c7503-f62a-4bd0-9f67-1b63b94194cc,0.6036817126356273,0.3963182873643727,16,easy,0.9166666875,0.9166666875,0.1863390074419869
dacode,dacode/dacode-dm-csv-072,dacode-dm-csv-072,0.6046055732781426,0.39539442672185743,16,medium,0.35416675,0.35416675,0.3429600671199746
aa-lcr,aa-lcr/aa-lcr/aa-lcr-98,aa-lcr/aa-lcr-98,0.6059962951366477,0.39400370486335234,16,hard,0.1249999375,0.1249999375,0.2602081998932462
aa-lcr,aa-lcr/aa-lcr/aa-lcr-95,aa-lcr/aa-lcr-95,0.6059962951366477,0.39400370486335234,16,hard,0.2708333125,0.2708333125,0.3578242859534409
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__ay0ucnlk,oauthlib__oauthlib.1fd52536.combine_file__ay0ucnlk,0.6069770351080789,0.3930229648919211,16,hard,0.25,0.25,0.3632416168643813
terminal-bench,terminal-bench/sanitize-git-repo,sanitize-git-repo,0.6078658153133365,0.3921341846866635,16,hard,0.2291665625,0.2291665625,0.327421501141489
gpqa-diamond,gpqa-diamond/143,143,0.6085805535206092,0.39141944647939075,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
hle,hle/hle/hle__671f1f0bb0b665acec70c3aa,hle/hle__671f1f0bb0b665acec70c3aa,0.6093891441418657,0.39061085585813426,16,hard,0.1875,0.1875,0.3529390685530931
aider-polyglot,aider-polyglot/polyglot_python_tree-building,polyglot_python_tree-building,0.6098715601721162,0.3901284398278838,16,frontier,0.041666625,0.041666625,0.1102395277213866
kumo,kumo/virusclassificationenv-t4-a6-v1-s1,virusclassificationenv-t4-a6-v1-s1,0.6109596523047733,0.38904034769522666,16,easy,0.875,0.875,0.2319902416530704
mmau,mmau/c678230c-6851-4232-827b-2dc545e975b5,c678230c-6851-4232-827b-2dc545e975b5,0.610990653030462,0.38900934696953804,16,hard,0.0624999375,0.0624999375,0.1301039948625083
usaco,usaco/925,925,0.6111362283761342,0.38886377162386576,16,medium,0.3958333125,0.3958333125,0.3767321695903003
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-word-ladder-hard0292e21f-seed45-1,reasoning-gym-algorithmic-word-ladder-hard0292e21f-seed45-1,0.6120001213027353,0.3879998786972647,16,hard,0.229166625,0.229166625,0.2139857780192047
swtbench,swtbench/django__django-13590,django__django-13590,0.6131917558137603,0.3868082441862397,16,medium,0.312499875,0.312499875,0.3220755308456145
ineqmath,ineqmath/55,55,0.6135720510816122,0.38642794891838783,16,medium,0.66666675,0.66666675,0.4082482904638885
spider2,spider2/f1003,f1003,0.6138207059571015,0.3861792940428985,16,medium,0.60416675,0.60416675,0.3166393354434387
featurebench-modal,featurebench-modal/mlflow__mlflow.93dab383.test_ai_command_utils.85dcb487.lv1,mlflow__mlflow.93dab383.test_ai_command_utils.85dcb487.lv1,0.6140830338713388,0.3859169661286612,16,hard,0.1874999375,0.1874999375,0.2879223874854274
seal0,seal0/66,66,0.6151358029813746,0.3848641970186254,16,medium,0.47916675,0.47916675,0.4077164259970556
seal0,seal0/84,84,0.6151358029813746,0.3848641970186254,16,medium,0.458333375,0.458333375,0.3703415137486066
dacode,dacode/dacode-data-wrangling-078,dacode-data-wrangling-078,0.615402580979866,0.384597419020134,16,medium,0.3402775625,0.3402775625,0.1073586490844873
strongreject,strongreject/strongreject_violence_0033_pap_logical_appeal,strongreject_violence_0033_pap_logical_appeal,0.6154533502766455,0.3845466497233545,16,medium,0.5234375,0.5234375,0.3310365658041042
bigcodebench,bigcodebench/bigcodebench_239,bigcodebench_239,0.6157975418472665,0.38420245815273346,16,hard,0.1874999375,0.1874999375,0.2879223874854273
bigcodebench,bigcodebench/bigcodebench_302,bigcodebench_302,0.6157975418472665,0.38420245815273346,16,medium,0.4166666875,0.4166666875,0.3818813761061344
scicode,scicode/scicode-48,scicode-48,0.6159960323202187,0.3840039676797813,16,hard,0.15625,0.15625,0.2480391854123053
spreadsheetbench,spreadsheetbench/57232,57232,0.6163496480253378,0.38365035197466224,16,medium,0.3958332499999999,0.3958332499999999,0.3578243041479121
gso,gso/gso-pandas-dev--pandas-d377cc9,gso-pandas-dev--pandas-d377cc9,0.6165264278376409,0.3834735721623591,16,hard,0.1458333124999999,0.1458333124999999,0.2879224055747743
gpqa-diamond,gpqa-diamond/3,3,0.6166696998768356,0.3833303001231644,16,easy,0.91666675,0.91666675,0.1443374229598391
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-palindrome-generation-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-palindrome-generation-easy00cea0a5-seed45-0,0.6170408870520432,0.3829591129479568,16,easy,0.8777083125,0.8777083125,0.1945890084157243
swebenchpro,swebenchpro/instance_protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,instance_protonmail__webclients-944adbfe06644be0789f59b78395bdd8567d8547,0.6171673901162704,0.3828326098837296,16,hard,0.104166625,0.104166625,0.1943203835380101
bfcl,bfcl/bfcl-live-simple-248-130-0,bfcl-live-simple-248-130-0,0.6177625901612674,0.38223740983873256,16,easy,0.75,0.75,0.3632416168643813
gaia,gaia/14569e28-c88c-43e4-8c32-097d35b9a67d,14569e28-c88c-43e4-8c32-097d35b9a67d,0.6182020141360713,0.38179798586392866,16,medium,0.3958331874999999,0.3958331874999999,0.293890411182089
dacode,dacode/dacode-di-text-031,dacode-di-text-031,0.6184551750975247,0.3815448249024753,16,medium,0.6041666875,0.6041666875,0.4443902062174242
swe-lancer,swe-lancer/19366-manager-0,19366-manager-0,0.6193130211961514,0.3806869788038486,16,medium,0.4791666875,0.4791666875,0.3529391386490592
lawbench,lawbench/lawbench-3-8-14-zero-shot,lawbench-3-8-14-zero-shot,0.6193213290508586,0.38067867094914143,16,hard,0.1703445625,0.1703445625,0.1075310403179988
gaia,gaia/e29834fd-413a-455c-a33e-c3915b07401c,e29834fd-413a-455c-a33e-c3915b07401c,0.6197507303846589,0.3802492696153411,16,easy,0.708333375,0.708333375,0.3090083320973876
aa-lcr,aa-lcr/aa-lcr/aa-lcr-40,aa-lcr/aa-lcr-40,0.6197582253386221,0.3802417746613779,16,medium,0.3541666875,0.3541666875,0.3220756238297767
gpqa-diamond,gpqa-diamond/182,182,0.6200053441406018,0.3799946558593982,16,easy,0.8125,0.8125,0.3111080555405951
simpleqa,simpleqa/simpleqa-2453,simpleqa-2453,0.6200221584279941,0.37997784157200587,16,easy,0.770833375,0.770833375,0.3479852801604679
algotune,algotune/algotune-sparse-lowest-eigenvectors-posdef,algotune-sparse-lowest-eigenvectors-posdef,0.6200917518264781,0.37990824817352187,16,hard,0.0509244375,0.0509244375,0.1053516142080703
hle,hle/hle/hle__673511ca392d03ca70384d19,hle/hle__673511ca392d03ca70384d19,0.6202135160037547,0.37978648399624526,16,hard,0.270833375,0.270833375,0.3767321730465283
aa-lcr,aa-lcr/aa-lcr/aa-lcr-99,aa-lcr/aa-lcr-99,0.6214101572612138,0.37858984273878615,16,medium,0.5625,0.5625,0.4034358168697655
pixiu,pixiu/pixiu-fomc-fomc1,pixiu-fomc-fomc1,0.6215632139676672,0.3784367860323328,16,hard,0.2708333125,0.2708333125,0.3947353334919042
swtbench,swtbench/pydata__xarray-4356,pydata__xarray-4356,0.6219853274903249,0.37801467250967513,16,hard,0.14583325,0.14583325,0.2626982782902992
gpqa-diamond,gpqa-diamond/48,48,0.6227992307019692,0.3772007692980308,16,medium,0.5,0.5,0.3726780707856313
seal0,seal0/83,83,0.6233019784610055,0.37669802153899445,16,medium,0.375000125,0.375000125,0.3886408876885696
terminal-bench,terminal-bench/sqlite-with-gcov,sqlite-with-gcov,0.6233024206419082,0.3766975793580918,16,medium,0.666666625,0.666666625,0.3726780707856103
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__dq69f6h1,oauthlib__oauthlib.1fd52536.combine_file__dq69f6h1,0.6234576826982866,0.3765423173017134,16,hard,0.0625,0.0625,0.1755448265005978
gpqa-diamond,gpqa-diamond/69,69,0.6236494375951853,0.3763505624048147,16,medium,0.4791666875,0.4791666875,0.2626985112492833
widesearch,widesearch/widesearch/widesearch-ws-en-074,widesearch/widesearch-ws-en-074,0.6239644119778537,0.3760355880221463,16,hard,0.263463625,0.263463625,0.10085020222146
strongreject,strongreject/strongreject_non-violent_crimes_0021_pap_logical_appeal,strongreject_non-violent_crimes_0021_pap_logical_appeal,0.6241624323806532,0.37583756761934684,16,hard,0.1796875,0.1796875,0.2948924054905449
bigcodebench,bigcodebench/bigcodebench_502,bigcodebench_502,0.62436987482104,0.37563012517896,16,easy,0.7500000625000001,0.7500000625000001,0.3435921405210086
bfcl,bfcl/bfcl-live-irrelevance-721-239-0,bfcl-live-irrelevance-721-239-0,0.6244360251397517,0.3755639748602483,16,medium,0.4166666875,0.4166666875,0.4487637610084674
aider-polyglot,aider-polyglot/polyglot_javascript_transpose,polyglot_javascript_transpose,0.6245658040050106,0.3754341959949894,16,medium,0.3541666875,0.3541666875,0.3991093023760406
ineqmath,ineqmath/96,96,0.6249066058233617,0.37509339417663834,16,easy,0.7291666875,0.7291666875,0.3578242859534409
bfcl,bfcl/bfcl-live-multiple-584-157-5,bfcl-live-multiple-584-157-5,0.6252497120835283,0.3747502879164717,16,medium,0.395833375,0.395833375,0.3947353829712816
spreadsheetbench,spreadsheetbench/56563,56563,0.6257683153360701,0.37423168466392986,16,hard,0.08333325,0.08333325,0.1443374229598391
spreadsheetbench,spreadsheetbench/52305,52305,0.6257683153360701,0.37423168466392986,16,medium,0.375,0.375,0.4228705147231833
swebenchpro,swebenchpro/instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,0.6258152259620804,0.3741847740379196,16,medium,0.33333325,0.33333325,0.4082482904638885
bixbench,bixbench/bix-4-q3,bix-4-q3,0.6259785979159688,0.37402140208403123,16,hard,0.0833333125,0.0833333125,0.1863390074419869
dacode,dacode/dacode-di-csv-020,dacode-di-csv-020,0.626212696412246,0.373787303587754,16,hard,0.0625,0.0625,0.1755448265005978
dacode,dacode/dacode-di-text-041,dacode-di-text-041,0.6262413214221417,0.37375867857785827,16,easy,0.72916675,0.72916675,0.3378598955599976
mmau,mmau/bc9a6036-2011-42af-bd0f-f1a62a69823a,bc9a6036-2011-42af-bd0f-f1a62a69823a,0.6265390988178192,0.3734609011821808,16,hard,0.2291666249999999,0.2291666249999999,0.2560043504134439
algotune,algotune/algotune-qr-factorization,algotune-qr-factorization,0.6270695636686633,0.3729304363313367,16,hard,0.0922553124999999,0.0922553124999999,0.2078427710373032
dacode,dacode/dacode-di-text-004,dacode-di-text-004,0.627609800701927,0.37239019929807304,16,medium,0.3750000624999999,0.3750000624999999,0.3703415207803922
